id	count	tpm	fpkm
ENSG00000000003	4132	29.566060	11.078837
ENSG00000000005	0	0.000000	0.000000
ENSG00000000419	9185	214.885092	80.520603
ENSG00000000457	914	3.935626	1.474737
ENSG00000000460	3697	23.057947	8.640152
ENSG00000000938	1	0.010300	0.003860
ENSG00000000971	2	0.007777	0.002914
ENSG00000001036	15818	180.145133	67.503030
ENSG00000001084	2376	17.050609	6.389114
ENSG00000001167	2524	17.989113	6.740785
ENSG00000001460	1662	7.503822	2.811793
ENSG00000001461	14654	72.619914	27.211749
ENSG00000001497	5072	18.198798	6.819357
ENSG00000001561	415	2.427254	0.909528
ENSG00000001617	2	0.015061	0.005643
ENSG00000001626	0	0.000000	0.000000
ENSG00000001629	7650	32.774156	12.280958
ENSG00000001630	540	4.648938	1.742025
ENSG00000001631	335	1.910798	0.716004
ENSG00000002016	452	4.061249	1.521810
ENSG00000002079	0	0.000000	0.000000
ENSG00000002330	1851	43.454265	16.282952
ENSG00000002549	10165	124.988775	46.835131
ENSG00000002586	39476	838.999365	314.385396
ENSG00000002587	327	1.240492	0.464831
ENSG00000002726	0	0.000000	0.000000
ENSG00000002745	0	0.000000	0.000000
ENSG00000002746	1	0.002873	0.001077
ENSG00000002822	1670	15.165593	5.682771
ENSG00000002834	19319	130.434944	48.875891
ENSG00000002919	3461	31.419506	11.773351
ENSG00000002933	0	0.000000	0.000000
ENSG00000003056	20644	228.869074	85.760606
ENSG00000003096	556	2.832862	1.061515
ENSG00000003137	15	0.089427	0.033509
ENSG00000003147	816	9.083635	3.403772
ENSG00000003249	4250	39.957723	14.972746
ENSG00000003393	5218	15.320564	5.740840
ENSG00000003400	482	2.251808	0.843786
ENSG00000003402	2205	4.098815	1.535886
ENSG00000003436	138	0.487430	0.182647
ENSG00000003509	1354	12.366222	4.633805
ENSG00000003756	2351	11.370639	4.260746
ENSG00000003987	0	0.000000	0.000000
ENSG00000003989	5668	20.156241	7.552840
ENSG00000004059	5901	106.217413	39.801226
ENSG00000004139	2137	5.648037	2.116402
ENSG00000004142	17064	173.591688	65.047357
ENSG00000004399	1826	7.174532	2.688403
ENSG00000004455	33049	150.363816	56.343532
ENSG00000004468	0	0.000000	0.000000
ENSG00000004478	13146	96.115661	36.015951
ENSG00000004487	21366	188.116722	70.490101
ENSG00000004534	1695	10.647395	3.989735
ENSG00000004660	228	1.588738	0.595324
ENSG00000004700	12746	92.444577	34.640342
ENSG00000004766	4141	19.608999	7.347780
ENSG00000004776	10	0.186040	0.069712
ENSG00000004777	242	1.557992	0.583802
ENSG00000004779	8621	264.590179	99.145830
ENSG00000004799	7	0.052800	0.019785
ENSG00000004809	1	0.013360	0.005006
ENSG00000004838	105	1.607663	0.602415
ENSG00000004846	5436	25.409020	9.521133
ENSG00000004848	0	0.000000	0.000000
ENSG00000004864	17754	151.075026	56.610033
ENSG00000004866	8749	81.972758	30.716397
ENSG00000004897	17861	83.214031	31.181521
ENSG00000004939	0	0.000000	0.000000
ENSG00000004948	14	0.099312	0.037214
ENSG00000004961	5066	59.516407	22.301672
ENSG00000004975	8925	81.103885	30.390818
ENSG00000005001	6	0.117839	0.044156
ENSG00000005007	13615	69.499828	26.042607
ENSG00000005020	13725	97.107682	36.387676
ENSG00000005022	94577	1965.483001	736.495374
ENSG00000005059	2373	28.903619	10.830611
ENSG00000005073	17	0.173005	0.064828
ENSG00000005075	4777	139.219053	52.167426
ENSG00000005100	10997	53.965468	20.221654
ENSG00000005102	0	0.000000	0.000000
ENSG00000005108	2	0.005098	0.001910
ENSG00000005156	4611	14.941934	5.598962
ENSG00000005175	2730	17.089618	6.403731
ENSG00000005187	43	0.352751	0.132181
ENSG00000005189	1164	11.748938	4.402500
ENSG00000005194	7212	96.927888	36.320305
ENSG00000005206	893	6.571534	2.462450
ENSG00000005238	4650	21.885739	8.200908
ENSG00000005243	817	24.279247	9.097791
ENSG00000005249	3086	22.722003	8.514269
ENSG00000005302	2263	9.392920	3.519665
ENSG00000005339	3576	9.001925	3.373154
ENSG00000005379	0	0.000000	0.000000
ENSG00000005381	0	0.000000	0.000000
ENSG00000005421	0	0.000000	0.000000
ENSG00000005436	3383	21.041571	7.884586
ENSG00000005448	3629	41.838011	15.677318
ENSG00000005469	3019	25.585530	9.587274
ENSG00000005471	4	0.025308	0.009483
ENSG00000005483	3555	12.408170	4.649524
ENSG00000005486	6665	96.397087	36.121406
ENSG00000005513	127	0.830618	0.311245
ENSG00000005700	9398	42.262759	15.836477
ENSG00000005801	1836	5.015504	1.879383
ENSG00000005810	1972	3.552641	1.331227
ENSG00000005812	3685	28.548607	10.697583
ENSG00000005844	3	0.010830	0.004058
ENSG00000005882	2615	21.114220	7.911809
ENSG00000005884	2404	11.917702	4.465738
ENSG00000005889	3318	11.839598	4.436471
ENSG00000005893	75759	314.882110	117.990956
ENSG00000005961	18	0.140533	0.052660
ENSG00000005981	10	0.071781	0.026897
ENSG00000006007	17314	161.775119	60.619515
ENSG00000006015	3806	41.938337	15.714911
ENSG00000006016	47	0.733261	0.274764
ENSG00000006025	81	0.489239	0.183325
ENSG00000006042	19468	125.364366	46.975871
ENSG00000006047	46	0.274422	0.102830
ENSG00000006059	0	0.000000	0.000000
ENSG00000006062	140	0.829731	0.310913
ENSG00000006071	0	0.000000	0.000000
ENSG00000006116	0	0.000000	0.000000
ENSG00000006118	124	0.846036	0.317022
ENSG00000006125	23347	111.214962	41.673881
ENSG00000006128	0	0.000000	0.000000
ENSG00000006194	2397	19.837585	7.433435
ENSG00000006210	2195	10.286449	3.854484
ENSG00000006282	5514	42.319989	15.857922
ENSG00000006283	3	0.009473	0.003550
ENSG00000006327	7306	118.262500	44.314697
ENSG00000006377	141	1.665139	0.623952
ENSG00000006432	1358	3.204395	1.200734
ENSG00000006451	5417	52.793592	19.782535
ENSG00000006453	12769	95.152171	35.654917
ENSG00000006459	543	1.599662	0.599417
ENSG00000006468	10631	44.706244	16.752087
ENSG00000006530	6273	43.982004	16.480704
ENSG00000006534	118	0.544714	0.204112
ENSG00000006555	0	0.000000	0.000000
ENSG00000006576	11037	57.673209	21.610999
ENSG00000006606	0	0.000000	0.000000
ENSG00000006607	28668	128.388444	48.109037
ENSG00000006611	0	0.000000	0.000000
ENSG00000006625	902	21.157158	7.927898
ENSG00000006634	6703	49.812826	18.665598
ENSG00000006638	1	0.010281	0.003852
ENSG00000006652	357	2.656652	0.995487
ENSG00000006659	0	0.000000	0.000000
ENSG00000006695	2297	12.609290	4.724887
ENSG00000006704	1266	5.860072	2.195855
ENSG00000006712	5527	68.237975	25.569772
ENSG00000006715	8826	40.951569	15.345155
ENSG00000006740	30	0.184023	0.068956
ENSG00000006744	9438	68.052440	25.500249
ENSG00000006747	18585	52.138296	19.536986
ENSG00000006756	2094	11.054794	4.142394
ENSG00000006757	3196	25.975246	9.733307
ENSG00000006788	0	0.000000	0.000000
ENSG00000006831	13426	91.834550	34.411756
ENSG00000006837	40	0.488962	0.183221
ENSG00000007001	5	0.055774	0.020899
ENSG00000007038	0	0.000000	0.000000
ENSG00000007047	2301	11.998352	4.495959
ENSG00000007062	228	1.423983	0.533587
ENSG00000007080	9936	255.810560	95.855977
ENSG00000007129	0	0.000000	0.000000
ENSG00000007168	20883	70.096504	26.266191
ENSG00000007171	3	0.019374	0.007260
ENSG00000007174	51	0.101032	0.037858
ENSG00000007202	19027	69.575730	26.071049
ENSG00000007216	0	0.000000	0.000000
ENSG00000007237	24980	82.053817	30.746771
ENSG00000007255	1518	51.219488	19.192695
ENSG00000007264	343	4.440665	1.663982
ENSG00000007306	0	0.000000	0.000000
ENSG00000007312	0	0.000000	0.000000
ENSG00000007314	0	0.000000	0.000000
ENSG00000007341	1713	10.378820	3.889096
ENSG00000007350	16	0.169365	0.063463
ENSG00000007372	2	0.007823	0.002931
ENSG00000007376	3933	49.480109	18.540924
ENSG00000007384	3298	29.939766	11.218871
ENSG00000007392	1066	10.578930	3.964081
ENSG00000007402	4	0.019074	0.007147
ENSG00000007516	23	0.132021	0.049470
ENSG00000007520	5737	128.783085	48.256915
ENSG00000007541	2416	22.184932	8.313020
ENSG00000007545	609	2.074958	0.777517
ENSG00000007866	208	1.892051	0.708979
ENSG00000007908	0	0.000000	0.000000
ENSG00000007923	11301	95.893804	35.932818
ENSG00000007933	1	0.013192	0.004943
ENSG00000007944	2600	22.988545	8.614146
ENSG00000007952	0	0.000000	0.000000
ENSG00000007968	2519	13.167956	4.934227
ENSG00000008018	19115	267.766252	100.335951
ENSG00000008056	6	0.050770	0.019024
ENSG00000008083	2581	11.678283	4.376024
ENSG00000008086	503	0.929732	0.348384
ENSG00000008118	1	0.008793	0.003295
ENSG00000008128	49	0.446022	0.167131
ENSG00000008130	12423	92.371109	34.612813
ENSG00000008196	0	0.000000	0.000000
ENSG00000008197	0	0.000000	0.000000
ENSG00000008226	41	0.161420	0.060486
ENSG00000008256	18316	110.358572	41.352979
ENSG00000008277	226	0.657658	0.246434
ENSG00000008282	19277	245.821118	92.112787
ENSG00000008283	366	3.106637	1.164102
ENSG00000008294	12384	40.644315	15.230022
ENSG00000008300	138	0.314115	0.117704
ENSG00000008311	4255	13.511068	5.062796
ENSG00000008323	0	0.000000	0.000000
ENSG00000008324	971	9.779072	3.664362
ENSG00000008382	1750	29.450581	11.035566
ENSG00000008394	16236	204.925556	76.788618
ENSG00000008405	2412	17.087737	6.403026
ENSG00000008438	0	0.000000	0.000000
ENSG00000008441	3851	17.378349	6.511923
ENSG00000008513	3565	13.930657	5.220022
ENSG00000008516	5	0.030775	0.011532
